,公司,年份,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明
779,1796,2018,107/03/22,15:55:18,蕭興義,副總經理,06-5109001,董事會決議股利分派,第 14 款,107/03/22,"1. 董事會決議日期：107/03/22
2. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：1.00000000
　(2)法定盈餘公積、資本公積發放之現金(元/股)：0
　(3)股東配發之現金(股利)總金額(元)：27,440,391
　(4)盈餘轉增資配股(元/股)：0
　(5)法定盈餘公積、資本公積轉增資配股(元/股)：0
　(6)股東配股總股數(股)：0
3. 其他應敘明事項：
無
4. 普通股每股面額欄位：新台幣                 10.0000元"
780,1796,2018,107/05/09,16:47:02,蕭興義,副總經理,06-5109001,公告本公司董事會重要決議事項,第 53 款,107/05/09,"1.事實發生日:107/05/09
2.公司名稱:金穎生物科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司107年第三次董事會重要財務業務報告及重要決議事項如下：
一、重要財務業務報告：
本公司民國107年第一季合併財務報告，並委託資誠聯合會計師事務所核閱。
二、重要決議事項：
(1)通過南科新建廠房工程案。
(2)通過內部控制制度之印鑑管理辦法修訂案。
6.因應措施:無
7.其他應敘明事項:無"
781,1796,2018,107/05/09,16:49:48,蕭興義,副總經理,06-5109001,本公司提報董事會通過107年度第一季合併財務報表,第 53 款,107/05/09,"1.事實發生日:107/05/09
2.公司名稱:金穎生物科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司提報董事會通過107年第一季合併財務報表，
合併財務報表業經會計師核閱竣事，並出具報告。
107年度第一季合併財務報表之相關資訊如下:
營業收入                83,829仟元
營業毛利                26,685仟元
營業利益                 1,002仟元
本期淨利                   661仟元
基本每股盈餘                0.02元
6.因應措施:無
7.其他應敘明事項:
有關本公司107年度第一季合併財務報表詳細資訊將於主管機關規定期限內，
完成上傳作業，屆時相關之財務報表資訊請逕向公開資訊觀測站查詢。"
782,1796,2018,107/05/09,17:00:44,蕭興義,副總經理,06-5109001,南科廠區內投資興建新廠房及停車場,第 15 款,107/05/09,"1.董事會或股東會決議日期:107/05/09
2.投資計畫內容:於現有南科廠區內投資興建新廠房及停車場
3.預計投資金額:新台幣2.1億元
4.預計投資日期:107/04/01~108/09/30
5.資金來源:自有資金、銀行借款及資本市場籌資等方式
6.具體目的:為承接動物營養品及工業酵素等產品之發酵代工案，
以符合未來營運拓展需求。
7.其他應敘明事項:無。"
783,1796,2018,107/05/09,18:01:44,蕭興義,副總經理,06-5109001,更正南科廠區內投資興建新廠房及停車場之預計投資日期,第 15 款,107/05/09,"1.董事會或股東會決議日期:107/05/09
2.投資計畫內容:於現有南科廠區內投資興建新廠房及停車場
3.預計投資金額:新台幣2.1億元
4.預計投資日期:107/05/10~108/09/30
5.資金來源:自有資金、銀行借款及資本市場籌資等方式
6.具體目的:為承接動物營養品及工業酵素等產品之發酵代工案，
以符合未來營運拓展需求。
7.其他應敘明事項:無。"
784,1796,2018,107/06/14,15:27:00,蕭興義,副總經理,06-5109001,公告本公司107年股東常會重要決議事項,第 18 款,107/06/14,"1.股東常會日期:107/06/14
2.重要決議事項一、盈餘分配或盈虧撥補:
通過承認106年度盈餘分配案。
3.重要決議事項二、章程修訂:無。
4.重要決議事項三、營業報告書及財務報表:
通過承認106年度營業報告書及財務報表案。
5.重要決議事項四、董監事選舉:無。
6.重要決議事項五、其他事項:無。
7.其他應敘明事項:無。"
785,1796,2018,107/06/15,15:34:06,蕭興義,副總經理,06-5109001,公告本公司董事長訂定除息基準日等相關事宜,第 14 款,107/06/15,"1.董事會、股東會決議或公司決定日期:107/06/15
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息。
3.發放股利種類及金額:股東現金股利新台幣27,440,391元，每股配發1元。
4.除權（息）交易日:107/07/03
5.最後過戶日:107/07/04
6.停止過戶起始日期:107/07/05
7.停止過戶截止日期:107/07/09
8.除權（息）基準日:107/07/09
9.其他應敘明事項:現金股利預計於107年7月26日發放"
786,1796,2018,107/08/03,16:10:45,蕭興義,副總經理,06-5109001,公告本公司董事會重要決議事項,第 53 款,107/08/03,"1.事實發生日:107/08/03
2.公司名稱:金穎生物科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司107年第四次董事會重要決議事項如下：
(1)通過本公司107年度第二季財務報告案。
(2)通過本公司民國106年度董事酬勞分配明細案。
(3)通過本公司民國106年度經理人員工酬勞分配明細案。
(4)通過南科新廠之設備購置預算案。
(5)通過兆豐國際商業銀行短期營運週轉金額度展延案。
(6)通過台北富邦商業銀行短期營運週轉金額度展延案。
6.因應措施:無
7.其他應敘明事項:無"
787,1796,2018,107/08/03,16:12:29,蕭興義,副總經理,06-5109001,本公司提報董事會通過107年度第二季合併財務報表,第 53 款,107/08/03,"1.事實發生日:107/08/03
2.公司名稱:金穎生物科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司提報董事會通過107年第二季合併財務報表，
合併財務報表業經會計師核閱竣事，並出具報告。
107年度第二季合併財務報表之相關資訊如下:
營業收入               168,219仟元
營業毛利                53,126仟元
營業利益                 1,853仟元
本期淨利                 3,231仟元
基本每股盈餘                0.12元
6.因應措施:無
7.其他應敘明事項:
有關本公司107年度第二季合併財務報表詳細資訊將於主管機關規定期限內，
完成上傳作業，屆時相關之財務報表資訊請逕向公開資訊觀測站查詢。"
788,1796,2018,107/08/03,16:15:28,蕭興義,副總經理,06-5109001,南科新廠之設備購置,第 15 款,107/08/03,"1.董事會或股東會決議日期:107/08/03
2.投資計畫內容:配合南科新廠興建，計畫購置相關生產設備
3.預計投資金額:新台幣2億元
4.預計投資日期:107/10/01~108/12/31
5.資金來源:自有資金、銀行借款及資本市場籌資等方式
6.具體目的:為承接動物營養品及工業酵素等產品之發酵代工案，
以符合未來營運拓展需求。
7.其他應敘明事項:無。"
789,1796,2018,107/11/07,16:53:32,蕭興義,副總經理,06-5109001,公告本公司董事會重要決議事項,第 53 款,107/11/07,"1.事實發生日:107/11/07
2.公司名稱:金穎生物科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司107年第五次董事會重要財務業務報告及重要決議事項如下：
一、重要財務業務報告：
本公司民國107年第三季合併財務報告，並委託資誠聯合會計師事務所核閱。
二、重要決議事項：
(1)通過員工認股權憑證轉換普通股增資基準日。
(2)通過發行國內第一次無擔保轉換公司債。
(2)通過108年度內部稽核計畫。
(3)通過台新國際商業銀行營運週轉金額度案。
6.因應措施:無
7.其他應敘明事項:無"
790,1796,2018,107/11/07,16:55:24,蕭興義,副總經理,06-5109001,本公司提報董事會通過107年度第三季合併財務報表,第 53 款,107/11/07,"1.事實發生日:107/11/07
2.公司名稱:金穎生物科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司提報董事會通過107年第三季合併財務報表，
合併財務報表業經會計師核閱竣事，並出具報告。
107年度第三季合併財務報表之相關資訊如下:
營業收入        250,926仟元
營業毛利         80,583仟元
營業利益          2,195仟元
本期淨利          4,637仟元
基本每股盈餘         0.17元
6.因應措施:無
7.其他應敘明事項:
有關本公司107年度第三季合併財務報表詳細資訊將於主管機關規定期限內，
完成上傳作業，屆時相關之財務報表資訊請逕向公開資訊觀測站查詢。"
791,1796,2018,107/11/07,16:57:20,蕭興義,副總經理,06-5109001,公告本公司員工認股權憑證轉換普通股增資基準日,第 11 款,107/11/07,"1.董事會決議日期:107/11/07
2.增資資金來源:員工認股權憑證執行轉換
3.發行股數(如屬盈餘轉增資，則不含配發給員工部份):267,000股
4.每股面額:新台幣10元
5.發行總金額:新台幣2,670,000元
6.發行價格:每股認股價格為新台幣28.7元
7.員工認購股數或配發金額:267,000股
8.公開銷售股數:不適用
9.原股東認購或無償配發比例(請註明暫定每仟股認購或配發股數):不適用
10.畸零股及逾期未認購股份之處理方式:不適用
11.本次發行新股之權利義務:與原發行普通股相同
12.本次增資資金用途:不適用
13.其他應敘明事項:
本次員工認股權憑證轉換新股之增資基準日訂為民國107年11月7日
變更後公司實收股本為新台幣277,073,910元，計27,707,391股"
792,1796,2018,107/11/07,16:58:36,蕭興義,副總經理,06-5109001,公告本公司董事會通過發行國內第一次無擔保轉換公司債,第 11 款,107/11/07,"1.董事會決議日期:107/11/07
2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:
金穎生物科技股份有限公司國內第一次無擔保轉換公司債
3.發行總額:上限新台幣3億元
4.每張面額:新台幣10萬元
5.發行價格:依面額之100.00%發行
6.發行期間:3年
7.發行利率:票面利率為0%
8.擔保品之總類、名稱、金額及約定事項:不適用
9.募得價款之用途及運用計畫:興建廠房與購置設備
10.承銷方式:採詢價圈購方式辦理公開銷售
11.公司債受託人:未定
12.承銷或代銷機構:富邦綜合證券股份有限公司
13.發行保證人:不適用
14.代理還本付息機構:兆豐證券股份有限公司股務代理部
15.簽證機構:本次公司債採無實體發行，故不適用
16.能轉換股份者，其轉換價格及轉換辦法:
相關辦法將依有關法令規定辦理，並報奉相關主管機關核准後另行公告
17.賣回條件:
相關辦法將依有關法令規定辦理，並報奉相關主管機關核准後另行公告
18.買回條件:
相關辦法將依有關法令規定辦理，並報奉相關主管機關核准後另行公告
19.附有轉換、交換或認股者，其換股基準日:
相關辦法將依有關法令規定辦理，並報奉相關主管機關核准後另行公告
20.附有轉換、交換或認股者，對股權可能稀釋情形:待發行條件訂定後評估
21.其他應敘明事項:
(一)本次可轉換公司債於主管機關申報生效後，擬授權董事長另訂發行日，並將向
財團法人中華民國證券櫃檯買賣中心辦理櫃檯買賣。
(二)本次國內無擔保轉換公司債籌資計畫有關之發行額度、發行價格、發行條件、
轉換辦法、資金運用計畫與進度、預計可能產生效益等及其他發行相關事項，如遇
有法令變更、經主管機關要求、或有未盡事宜、或因實際需要而需修訂或修正時，
由董事會授權董事長全權處理之。"
793,1796,2018,107/11/07,17:02:42,蕭興義,副總經理,06-5109001,公告變更南科廠區興建新廠房及購置設備之預計投資日期,第 15 款,107/11/07,"1.事實發生日:107/11/07
2.原公告申報日期:107/05/09
3.簡述原公告申報內容:為承接動物營養品及工業酵素等產品之發酵代工案，
以符合未來營運拓展需求，分別於107年5月9日、107年8月3日經董事會通過並公告
擬於南科廠區興建新廠房並購置相關生產設備。
4.變動緣由及主要內容:為更完善新廠之規劃，擬將營建工程與設備購置之預計投資
日期之完成日變更為109年第2季。
5.變動後對公司財務業務之影響:無影響
6.其他應敘明事項:無"
